subject,condition,block,group,item,word,phoneme,accuracy,raw_rt
24,target2,block4,27,132,lack,no,1,1758
24,target1,block4,27,133,sick,s,1,1226
24,target2,block4,27,134,rot,o,1,3590
24,filler,block4,27,135,resign,resign,1,1598
24,target2,block4,28,136,stomp,o,1,2576
24,target1,block4,28,137,mass,s,1,2308
24,target2,block4,28,138,sacks,no,1,1952
24,target1,block4,28,139,thin,th,1,1266
24,filler,block4,28,140,meet,meet,1,2625
24,target2,block4,29,141,rack,no,1,2604
24,target1,block4,29,142,force,s,1,1847
24,target2,block4,29,143,stamp,no,1,977
24,target1,block4,29,144,math,th,1,1885
24,filler,block4,29,145,name,name,1,1219
24,target2,block4,30,146,box,o,1,647
24,target1,block4,30,147,thick,th,1,1121
24,target1,block4,30,148,thing,th,1,992
24,target2,block4,30,149,hat,no,1,1828
24,filler,block4,30,150,dime,dime,1,1617
24,target1,block4,31,151,face,s,1,2307
24,target2,block4,31,152,socks,o,1,1372
24,target2,block4,31,153,rat,no,1,1173
24,target1,block4,31,154,sin,s,1,871
24,filler,block4,31,155,fold,fold,1,1073
24,target1,block4,32,156,mouth,th,1,1597
24,target2,block4,32,157,top,o,1,897
24,target2,block4,32,158,lock,o,1,1461
24,target1,block4,32,159,some,s,1,1124
24,filler,block4,32,160,post,post,1,1089
25,target2,block4,25,121,backs,no,1,1077
25,target1,block4,25,122,sing,s,1,913
25,target2,block4,25,123,tap,no,1,651
25,target1,block4,25,124,faith,th,1,1535
25,filler,block4,25,125,beat,beat,1,884
25,target1,block4,26,126,mouse,s,1,2039
25,target2,block4,26,127,rock,o,1,1725
25,target2,block4,26,128,hot,o,1,848
25,target1,block4,26,129,forth,th,1,1317
25,filler,block4,26,130,hall,hall,1,1072
25,target1,block4,27,131,thumb,th,1,1089
25,target2,block4,27,132,lack,no,1,829
25,target1,block4,27,133,sick,s,1,1147
25,target2,block4,27,134,rot,o,1,5751
25,filler,block4,27,135,resign,resign,1,858
25,target2,block4,28,136,stamp,no,0,2120
25,target1,block4,28,137,mass,s,1,1360
25,target2,block4,28,138,sacks,no,1,1402
25,target1,block4,28,139,thin,th,1,1876
25,filler,block4,28,140,meet,meet,1,1161
25,target2,block4,29,141,rack,no,1,1533
25,target1,block4,29,142,force,s,1,1509
25,target2,block4,29,143,stamp,no,1,804
25,target1,block4,29,144,math,th,1,560
25,filler,block4,29,145,name,name,1,793
25,target2,block4,30,146,box,o,1,679
25,target1,block4,30,147,thick,th,1,673
25,target1,block4,30,148,thing,th,1,1210
25,target2,block4,30,149,hat,no,1,1214
25,filler,block4,30,150,dime,dime,1,1134
25,target1,block4,31,151,face,s,1,1256
25,target2,block4,31,152,socks,o,1,1866
25,target2,block4,31,153,rat,no,1,806
25,target1,block4,31,154,sin,s,1,603
25,filler,block4,31,155,fold,fold,1,1098
25,target1,block4,32,156,mouth,th,1,1608
25,target2,block4,32,157,top,o,1,786
25,target2,block4,32,158,lock,o,1,2672
25,target1,block4,32,159,some,s,1,1489
25,filler,block4,32,160,post,post,1,1471
26,target2,block4,25,121,backs,no,1,955
26,target1,block4,25,122,sing,s,1,1697
26,target2,block4,25,123,tap,no,1,762
26,target1,block4,25,124,faith,th,1,1571
26,filler,block4,25,125,beat,beat,1,913
26,target1,block4,26,126,mouse,s,1,1020
26,target2,block4,26,127,rock,o,1,1590
26,target2,block4,26,128,hot,o,1,1706
26,target1,block4,26,129,forth,th,1,1285
26,filler,block4,26,130,hall,hall,1,1335
26,target1,block4,27,131,some,s,0,1087
26,target2,block4,27,132,lack,no,1,1575
26,target1,block4,27,133,thick,th,0,6680
26,target2,block4,27,134,rot,o,1,3034
26,filler,block4,27,135,resign,resign,1,1144
26,target2,block4,28,136,stomp,o,1,1795
26,target1,block4,28,137,mass,s,1,1414
26,target2,block4,28,138,sacks,no,1,2755
26,target1,block4,28,139,thin,th,1,895
26,filler,block4,28,140,meet,meet,1,1723
26,target2,block4,29,141,rack,no,1,1413
26,target1,block4,29,142,force,s,1,676
26,target2,block4,29,143,stamp,no,1,685
26,target1,block4,29,144,math,th,1,1194
26,filler,block4,29,145,name,name,1,1194
26,target2,block4,30,146,box,o,1,2516
26,target1,block4,30,147,thick,th,1,694
26,target1,block4,30,148,thing,th,1,1305
26,target2,block4,30,149,hat,no,1,2135
26,filler,block4,30,150,dime,dime,1,1055
26,target1,block4,31,151,face,s,1,802
26,target2,block4,31,152,sacks,no,0,1724
26,target2,block4,31,153,rat,no,1,744
26,target1,block4,31,154,sin,s,1,1415
26,filler,block4,31,155,fold,fold,1,956
26,target1,block4,32,156,mouth,th,1,572
26,target2,block4,32,157,top,o,1,1395
26,target2,block4,32,158,lock,o,1,1635
26,target1,block4,32,159,some,s,1,945
26,filler,block4,32,160,post,post,1,834
27,target2,block4,25,121,box,o,0,6828
27,target1,block4,25,122,sing,s,1,1889
27,target2,block4,25,123,tap,no,1,1497
27,target1,block4,25,124,faith,th,1,1017
27,filler,block4,25,125,beat,beat,1,2586
27,target1,block4,26,126,mouse,s,1,3146
27,target2,block4,26,127,rock,o,1,1558
27,target2,block4,26,128,hot,o,1,3987
27,target1,block4,26,129,forth,th,1,1777
27,filler,block4,26,130,hall,hall,1,1037
27,target1,block4,27,131,thumb,th,1,1538
27,target2,block4,27,132,lack,no,1,6987
27,target1,block4,27,133,sick,s,1,1207
27,target2,block4,27,134,rot,o,1,5277
27,filler,block4,27,135,resign,resign,1,1658
27,target2,block4,28,136,stomp,o,1,2498
27,target1,block4,28,137,math,th,0,1076
27,target2,block4,28,138,sacks,no,1,1737
27,target1,block4,28,139,thin,th,1,1137
27,filler,block4,28,140,meet,meet,1,2268
27,target2,block4,29,141,rack,no,1,2802
27,target1,block4,29,142,force,s,1,4266
27,target2,block4,29,143,stamp,no,1,906
27,target1,block4,29,144,math,th,1,1366
27,filler,block4,29,145,name,name,1,4146
27,target2,block4,30,146,box,o,1,1551
27,target1,block4,30,147,thick,th,1,1565
27,target1,block4,30,148,thing,th,1,1803
27,target2,block4,30,149,hat,no,1,3564
27,filler,block4,30,150,dime,dime,1,1193
27,target1,block4,31,151,face,s,1,784
27,target2,block4,31,152,socks,o,1,1355
27,target2,block4,31,153,rat,no,1,8364
27,target1,block4,31,154,sin,s,1,1642
27,filler,block4,31,155,fold,fold,1,1212
27,target1,block4,32,156,mouth,th,1,2174
27,target2,block4,32,157,top,o,1,452
27,target2,block4,32,158,lock,o,1,1622
27,target1,block4,32,159,some,s,1,1030
27,filler,block4,32,160,post,post,1,1193
28,target2,block4,25,121,backs,no,1,2177
28,target1,block4,25,122,sing,s,1,1882
28,target2,block4,25,123,tap,no,1,2071
28,target1,block4,25,124,faith,th,1,2395
28,filler,block4,25,125,beat,beat,1,2068
28,target1,block4,26,126,mouse,s,1,2261
28,target2,block4,26,127,rock,o,1,2805
28,target2,block4,26,128,hot,o,1,2162
28,target1,block4,26,129,forth,th,1,1789
28,filler,block4,26,130,hall,hall,1,1513
28,target1,block4,27,131,thumb,th,1,1454
28,target2,block4,27,132,lack,no,1,1460
28,target1,block4,27,133,sick,s,1,1611
28,target2,block4,27,134,rot,o,1,4165
28,filler,block4,27,135,resign,resign,1,1473
28,target2,block4,28,136,stomp,o,1,5202
28,target1,block4,28,137,mass,s,1,1587
28,target2,block4,28,138,sacks,no,1,2824
28,target1,block4,28,139,thin,th,1,1461
28,filler,block4,28,140,meet,meet,1,3795
28,target2,block4,29,141,rack,no,1,1785
28,target1,block4,29,142,force,s,1,1631
28,target2,block4,29,143,stamp,no,1,1413
28,target1,block4,29,144,math,th,1,1348
28,filler,block4,29,145,name,name,1,1474
28,target2,block4,30,146,box,o,1,1053
28,target1,block4,30,147,thick,th,1,1129
28,target1,block4,30,148,thing,th,1,1500
28,target2,block4,30,149,hat,no,1,1052
28,filler,block4,30,150,dime,dime,1,2034
28,target1,block4,31,151,face,s,1,1567
28,target2,block4,31,152,socks,o,1,1255
28,target2,block4,31,153,rat,no,1,1180
28,target1,block4,31,154,sin,s,1,1305
28,filler,block4,31,155,fold,fold,1,1647
28,target1,block4,32,156,mouth,th,1,1585
28,target2,block4,32,157,top,o,1,1885
28,target2,block4,32,158,lock,o,1,1380
28,target1,block4,32,159,some,s,1,1516
28,filler,block4,32,160,post,post,1,1680
29,target2,block4,25,121,backs,no,1,1694
29,target1,block4,25,122,sing,s,1,1355
29,target2,block4,25,123,top,o,0,3006
29,target1,block4,25,124,faith,th,1,2760
29,filler,block4,25,125,beat,beat,1,1224
29,target1,block4,26,126,mouse,s,1,1402
29,target2,block4,26,127,rock,o,1,1814
29,target2,block4,26,128,hot,o,1,1381
29,target1,block4,26,129,forth,th,1,919
29,filler,block4,26,130,hall,hall,1,1157
29,target1,block4,27,131,thumb,th,1,1994
29,target2,block4,27,132,lack,no,1,1302
29,target1,block4,27,133,sick,s,1,1825
29,target2,block4,27,134,rot,o,1,2205
29,filler,block4,27,135,resign,resign,1,1271
29,target2,block4,28,136,stamp,no,0,3599
29,target1,block4,28,137,mass,s,1,633
29,target2,block4,28,138,sacks,no,1,1495
29,target1,block4,28,139,thin,th,1,895
29,filler,block4,28,140,meet,meet,1,2048
29,target2,block4,29,141,rack,no,1,1732
29,target1,block4,29,142,force,s,1,1596
29,target2,block4,29,143,stamp,no,1,1820
29,target1,block4,29,144,math,th,1,1127
29,filler,block4,29,145,name,name,1,1078
29,target2,block4,30,146,box,o,1,856
29,target1,block4,30,147,thick,th,1,564
29,target1,block4,30,148,thing,th,1,857
29,target2,block4,30,149,hat,no,1,1056
29,filler,block4,30,150,dime,dime,1,1448
29,target1,block4,31,151,face,s,1,1069
29,target2,block4,31,152,socks,o,1,1510
29,target2,block4,31,153,rot,o,0,1720
29,target1,block4,31,154,sin,s,1,1003
29,filler,block4,31,155,fold,fold,1,978
29,target1,block4,32,156,mouth,th,1,2264
29,target2,block4,32,157,top,o,1,1527
29,target2,block4,32,158,lock,o,1,1437
29,target1,block4,32,159,some,s,1,1055
29,filler,block4,32,160,post,post,1,1514
30,target2,block4,25,121,backs,no,1,2407
30,target1,block4,25,122,sing,s,1,847
30,target2,block4,25,123,tap,no,1,1487
30,target1,block4,25,124,face,s,0,1041
30,filler,block4,25,125,beat,beat,1,1292
30,target1,block4,26,126,mouth,th,0,5311
30,target2,block4,26,127,rock,o,1,1570
30,target2,block4,26,128,hot,o,1,2181
30,target1,block4,26,129,forth,th,1,1834
30,filler,block4,26,130,hall,hall,1,1231
30,target1,block4,27,131,thumb,th,1,1203
30,target2,block4,27,132,lack,no,1,2368
30,target1,block4,27,133,sick,s,1,1977
30,target2,block4,27,134,rat,no,0,2656
30,filler,block4,27,135,resign,resign,1,1322
30,target2,block4,28,136,stamp,no,0,1523
30,target1,block4,28,137,mass,s,1,2577
30,target2,block4,28,138,sacks,no,1,2666
30,target1,block4,28,139,thin,th,1,1130
30,filler,block4,28,140,meet,meet,1,2855
30,target2,block4,29,141,rack,no,1,2334
30,target1,block4,29,142,force,s,1,2441
30,target2,block4,29,143,stamp,no,1,1863
30,target1,block4,29,144,math,th,1,1146
30,filler,block4,29,145,name,name,1,1065
30,target2,block4,30,146,box,o,1,1803
30,target1,block4,30,147,sick,s,0,907
30,target1,block4,30,148,sing,s,0,1597
30,target2,block4,30,149,hat,no,1,1405
30,filler,block4,30,150,dime,dime,1,1021
30,target1,block4,31,151,face,s,1,701
30,target2,block4,31,152,socks,o,1,1202
30,target2,block4,31,153,rat,no,1,1199
30,target1,block4,31,154,sin,s,1,826
30,filler,block4,31,155,fold,fold,1,1378
30,target1,block4,32,156,mouth,th,1,3269
30,target2,block4,32,157,top,o,1,854
30,target2,block4,32,158,lock,o,1,3301
30,target1,block4,32,159,some,s,1,863
30,filler,block4,32,160,post,post,1,1173
31,target2,block4,25,121,backs,no,1,2660
31,target1,block4,25,122,sing,s,1,1865
31,target2,block4,25,123,tap,no,1,1264
31,target1,block4,25,124,face,s,0,3164
31,filler,block4,25,125,beat,beat,1,3099
31,target1,block4,26,126,mouse,s,1,4972
31,target2,block4,26,127,rock,o,1,2782
31,target2,block4,26,128,hat,no,0,6892
31,target1,block4,26,129,forth,th,1,3270
31,filler,block4,26,130,hall,hall,1,1266
31,target1,block4,27,131,thumb,th,1,1635
31,target2,block4,27,132,lack,no,1,1601
31,target1,block4,27,133,sick,s,1,2544
31,target2,block4,27,134,rot,o,1,2581
31,filler,block4,27,135,resign,resign,1,3021
31,target2,block4,28,136,stomp,o,1,5176
31,target1,block4,28,137,mass,s,1,1262
31,target2,block4,28,138,sacks,no,1,2638
31,target1,block4,28,139,thin,th,1,1361
31,filler,block4,28,140,meet,meet,1,1765
31,target2,block4,29,141,rack,no,1,1630
31,target1,block4,29,142,forth,th,0,1597
31,target2,block4,29,143,stamp,no,1,1469
31,target1,block4,29,144,math,th,1,1272
31,filler,block4,29,145,name,name,1,1277
31,target2,block4,30,146,box,o,1,1563
31,target1,block4,30,147,thick,th,1,1397
31,target1,block4,30,148,thing,th,1,1146
31,target2,block4,30,149,hat,no,1,1016
31,filler,block4,30,150,dime,dime,1,2365
31,target1,block4,31,151,faith,th,0,1650
31,target2,block4,31,152,socks,o,1,1264
31,target2,block4,31,153,rat,no,1,1881
31,target1,block4,31,154,thin,th,0,1316
31,filler,block4,31,155,fold,fold,1,1924
31,target1,block4,32,156,mouse,s,0,1450
31,target2,block4,32,157,top,o,1,835
31,target2,block4,32,158,lock,o,1,1248
31,target1,block4,32,159,some,s,1,1543
31,filler,block4,32,160,post,post,1,1166
32,target2,block4,25,121,backs,no,1,1278
32,target1,block4,25,122,sing,s,1,1381
32,target2,block4,25,123,tap,no,1,636
32,target1,block4,25,124,face,s,0,4458
32,filler,block4,25,125,beat,beat,1,1469
32,target1,block4,26,126,mouse,s,1,2565
32,target2,block4,26,127,rock,o,1,1069
32,target2,block4,26,128,hot,o,1,696
32,target1,block4,26,129,forth,th,1,797
32,filler,block4,26,130,hall,hall,1,1047
32,target1,block4,27,131,thumb,th,1,1160
32,target2,block4,27,132,lack,no,1,2345
32,target1,block4,27,133,sick,s,1,988
32,target2,block4,27,134,rot,o,1,1179
32,filler,block4,27,135,resign,resign,1,1020
32,target2,block4,28,136,stamp,no,0,1242
32,target1,block4,28,137,mass,s,1,1543
32,target2,block4,28,138,sacks,no,1,1502
32,target1,block4,28,139,thin,th,1,760
32,filler,block4,28,140,meet,meet,1,1604
32,target2,block4,29,141,rack,no,1,1627
32,target1,block4,29,142,forth,th,0,718
32,target2,block4,29,143,stamp,no,1,700
32,target1,block4,29,144,math,th,1,806
32,filler,block4,29,145,name,name,1,763
32,target2,block4,30,146,box,o,1,791
32,target1,block4,30,147,thick,th,1,1354
32,target1,block4,30,148,sing,s,0,575
32,target2,block4,30,149,hat,no,1,630
32,filler,block4,30,150,dime,dime,1,745
32,target1,block4,31,151,face,s,1,828
32,target2,block4,31,152,socks,o,1,2509
32,target2,block4,31,153,rat,no,1,800
32,target1,block4,31,154,sin,s,1,554
32,filler,block4,31,155,fold,fold,1,681
32,target1,block4,32,156,mouth,th,1,705
32,target2,block4,32,157,top,o,1,486
32,target2,block4,32,158,lock,o,1,1470
32,target1,block4,32,159,some,s,1,731
32,filler,block4,32,160,post,post,1,718
33,target2,block4,25,121,backs,no,1,843
33,target1,block4,25,122,sing,s,1,515
33,target2,block4,25,123,tap,no,1,529
33,target1,block4,25,124,face,s,0,2287
33,filler,block4,25,125,beat,beat,1,693
33,target1,block4,26,126,mouse,s,1,1311
33,target2,block4,26,127,rock,o,1,740
33,target2,block4,26,128,hot,o,1,1358
33,target1,block4,26,129,forth,th,1,991
33,filler,block4,26,130,hall,hall,1,997
33,target1,block4,27,131,thumb,th,1,1383
33,target2,block4,27,132,lack,no,1,1083
33,target1,block4,27,133,thick,th,0,1133
33,target2,block4,27,134,rat,no,0,4652
33,filler,block4,27,135,resign,resign,1,900
33,target2,block4,28,136,stamp,no,0,1049
33,target1,block4,28,137,mass,s,1,1221
33,target2,block4,28,138,sacks,no,1,1393
33,target1,block4,28,139,thin,th,1,792
33,filler,block4,28,140,met,met,0,1315
33,target2,block4,29,141,rack,no,1,1211
33,target1,block4,29,142,force,s,1,3039
33,target2,block4,29,143,stamp,no,1,782
33,target1,block4,29,144,math,th,1,2609
33,filler,block4,29,145,name,name,1,1388
33,target2,block4,30,146,box,o,1,519
33,target1,block4,30,147,thick,th,1,1105
33,target1,block4,30,148,thing,th,1,2271
33,target2,block4,30,149,hat,no,1,872
33,filler,block4,30,150,dime,dime,1,991
33,target1,block4,31,151,face,s,1,593
33,target2,block4,31,152,socks,o,1,767
33,target2,block4,31,153,rat,no,1,779
33,target1,block4,31,154,sin,s,1,2090
33,filler,block4,31,155,fold,fold,1,866
33,target1,block4,32,156,mouth,th,1,819
33,target2,block4,32,157,top,o,1,522
33,target2,block4,32,158,lock,o,1,1542
33,target1,block4,32,159,some,s,1,1316
33,filler,block4,32,160,post,post,1,1251
34,target2,block4,25,121,backs,no,1,2327
34,target1,block4,25,122,sing,s,1,3810
34,target2,block4,25,123,tap,no,1,3195
34,target1,block4,25,124,face,s,0,1462
34,filler,block4,25,125,beat,beat,1,1553
34,target1,block4,26,126,mouth,th,0,3923
34,target2,block4,26,127,rock,o,1,6873
34,target2,block4,26,128,hot,o,1,9406
34,target1,block4,26,129,forth,th,1,3439
34,filler,block4,26,130,hall,hall,1,2329
34,target1,block4,27,131,thumb,th,1,3806
34,target2,block4,27,132,lack,no,1,1728
34,target1,block4,27,133,sick,s,1,1199
34,target2,block4,27,134,rot,o,1,2852
34,filler,block4,27,135,resign,resign,1,1593
34,target2,block4,28,136,stomp,o,1,2133
34,target1,block4,28,137,math,th,0,1326
34,target2,block4,28,138,sacks,no,1,1984
34,target1,block4,28,139,thin,th,1,1532
34,filler,block4,28,140,meet,meet,1,1537
34,target2,block4,29,141,rack,no,1,2719
34,target1,block4,29,142,forth,th,0,1460
34,target2,block4,29,143,stamp,no,1,1149
34,target1,block4,29,144,math,th,1,1325
34,filler,block4,29,145,name,name,1,1531
34,target2,block4,30,146,box,o,1,1161
34,target1,block4,30,147,sick,s,0,1522
34,target1,block4,30,148,sing,s,0,1096
34,target2,block4,30,149,hat,no,1,965
34,filler,block4,30,150,dime,dime,1,3746
34,target1,block4,31,151,face,s,1,796
34,target2,block4,31,152,socks,o,1,1233
34,target2,block4,31,153,rot,o,0,2387
34,target1,block4,31,154,thin,th,0,927
34,filler,block4,31,155,fold,fold,1,1319
34,target1,block4,32,156,mouth,th,1,1143
34,target2,block4,32,157,top,o,1,2534
34,target2,block4,32,158,lock,o,1,1477
34,target1,block4,32,159,some,s,1,1128
34,filler,block4,32,160,post,post,1,1008
35,target2,block4,25,121,box,o,0,7672
35,target1,block4,25,122,sing,s,1,1237
35,target2,block4,25,123,tap,no,1,588
35,target1,block4,25,124,face,s,0,844
35,filler,block4,25,125,beat,beat,1,3047
35,target1,block4,26,126,mouth,th,0,1674
35,target2,block4,26,127,rock,o,1,996
35,target2,block4,26,128,hot,o,1,776
35,target1,block4,26,129,force,s,0,1015
35,filler,block4,26,130,hall,hall,1,1035
35,target1,block4,27,131,thumb,th,1,4748
35,target2,block4,27,132,lack,no,1,3287
35,target1,block4,27,133,sick,s,1,839
35,target2,block4,27,134,rat,no,0,3920
35,filler,block4,27,135,resign,resign,1,1147
35,target2,block4,28,136,stomp,o,1,3738
35,target1,block4,28,137,mass,s,1,1224
35,target2,block4,28,138,sacks,no,1,1093
35,target1,block4,28,139,sin,s,0,1023
35,filler,block4,28,140,meet,meet,1,1463
35,target2,block4,29,141,rack,no,1,1367
35,target1,block4,29,142,force,s,1,1364
35,target2,block4,29,143,stamp,no,1,1623
35,target1,block4,29,144,math,th,1,632
35,filler,block4,29,145,name,name,1,934
35,target2,block4,30,146,box,o,1,672
35,target1,block4,30,147,thick,th,1,2314
35,target1,block4,30,148,thing,th,1,1850
35,target2,block4,30,149,hat,no,1,1400
35,filler,block4,30,150,dime,dime,1,963
35,target1,block4,31,151,face,s,1,679
35,target2,block4,31,152,sacks,no,0,917
35,target2,block4,31,153,rat,no,1,864
35,target1,block4,31,154,sin,s,1,700
35,filler,block4,31,155,fold,fold,1,880
35,target1,block4,32,156,mouth,th,1,646
35,target2,block4,32,157,top,o,1,712
