"subject","controller","condition","word","response","raw_response_time","response_time","type","block_G","group","subject_dummy","response_time1","dummy_type","subject2","subject3","means","adjusted_response_time","similarity_G","sound","similarity"
31,"Question","item-target1-block3-group20","theme","1",925,925,"Consonant","block3",20,"31_Consonant_block3_",925,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-924.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group20","foster","1",1542,1542,"Vowel","block3",20,"31_Vowel_block3_",1542,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-307.625,"close","-0.5","0.5"
31,"Question","item-target2-block3-group20","mop","1",920,920,"Vowel","block3",20,"31_Vowel_block3_",920,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-929.625,"close","-0.5","0.5"
31,"Question","item-target1-block3-group20","worth","0",1545,1545,"Consonant","block3",20,"31_Consonant_block3_",1545,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-304.625,"close","0.5","0.5"
31,"Question","item-target2-block3-group21","band","1",1650,1650,"Vowel","block3",21,"31_Vowel_block3_",1650,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-199.625,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group21","miss","1",2020,2020,"Consonant","block3",21,"31_Consonant_block3_",2020,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,170.375,"close","0.5","0.5"
31,"Question","item-target2-block3-group21","bad","1",946,946,"Vowel","block3",21,"31_Vowel_block3_",946,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-903.625,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group21","growth","1",1492,1492,"Consonant","block3",21,"31_Consonant_block3_",1492,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-357.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group22","map","1",1384,1384,"Vowel","block3",22,"31_Vowel_block3_",1384,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-465.625,"close","-0.5","0.5"
31,"Question","item-target1-block3-group22","thigh","0",7468,7468,"Consonant","block3",22,"31_Consonant_block3_",7468,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,5618.375,"close","0.5","0.5"
31,"Question","item-target2-block3-group22","battle","0",1438,1438,"Vowel","block3",22,"31_Vowel_block3_",1438,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-411.625,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group22","thought","0",4719,4719,"Consonant","block3",22,"31_Consonant_block3_",4719,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,2869.375,"close","0.5","0.5"
31,"Question","item-target1-block3-group23","think","1",1754,1754,"Consonant","block3",23,"31_Consonant_block3_",1754,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-95.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group23","cop","1",1531,1531,"Vowel","block3",23,"31_Vowel_block3_",1531,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-318.625,"close","-0.5","0.5"
31,"Question","item-target2-block3-group23","pot","1",1426,1426,"Vowel","block3",23,"31_Vowel_block3_",1426,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,-423.625,"close","-0.5","0.5"
31,"Question","item-target1-block3-group23","worse","0",3146,3146,"Consonant","block3",23,"31_Consonant_block3_",3146,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,1296.375,"distant","0.5","0.5"
31,"Question","item-target1-block3-group24","theme","0",684,684,"Consonant","block3",24,"31_Consonant_block3_",684,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-1165.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group24","faster","1",4423,4423,"Vowel","block3",24,"31_Vowel_block3_",NA,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,NA,"distant","-0.5","0.5"
31,"Question","item-target1-block3-group24","pass","1",1453,1453,"Consonant","block3",24,"31_Consonant_block3_",1453,"filler","31_filler_block3_","31_Consonant_block3_",1849.625,-396.625,"distant","0.5","0.5"
31,"Question","item-target2-block3-group24","battle","1",2374,2374,"Vowel","block3",24,"31_Vowel_block3_",2374,"filler","31_filler_block3_","31_Vowel_block3_",1849.625,524.375,"close","-0.5","0.5"
31,"Question","item-target2-block4-group25","backs","1",2660,2660,"Vowel","block4",25,"31_Vowel_block4_",2660,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,674.625,"close","-0.5","0.5"
31,"Question","item-target1-block4-group25","sing","1",1865,1865,"Consonant","block4",25,"31_Consonant_block4_",1865,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-120.375,"close","0.5","0.5"
31,"Question","item-target2-block4-group25","tap","1",1264,1264,"Vowel","block4",25,"31_Vowel_block4_",1264,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-721.375,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group25","face","0",3164,3164,"Consonant","block4",25,"31_Consonant_block4_",3164,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,1178.625,"close","0.5","0.5"
31,"Question","item-target1-block4-group26","mouse","1",4972,4972,"Consonant","block4",26,"31_Consonant_block4_",4972,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,2986.625,"close","0.5","0.5"
31,"Question","item-target2-block4-group26","rock","1",2782,2782,"Vowel","block4",26,"31_Vowel_block4_",2782,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,796.625,"close","-0.5","0.5"
31,"Question","item-target2-block4-group26","hat","0",6892,6892,"Vowel","block4",26,"31_Vowel_block4_",6892,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,4906.625,"close","-0.5","0.5"
31,"Question","item-target1-block4-group26","forth","1",3270,3270,"Consonant","block4",26,"31_Consonant_block4_",3270,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,1284.625,"distant","0.5","0.5"
31,"Question","item-target1-block4-group27","thumb","1",1635,1635,"Consonant","block4",27,"31_Consonant_block4_",1635,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-350.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group27","lack","1",1601,1601,"Vowel","block4",27,"31_Vowel_block4_",1601,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-384.375,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group27","sick","1",2544,2544,"Consonant","block4",27,"31_Consonant_block4_",2544,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,558.625,"close","0.5","0.5"
31,"Question","item-target2-block4-group27","rot","1",2581,2581,"Vowel","block4",27,"31_Vowel_block4_",2581,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,595.625,"close","-0.5","0.5"
31,"Question","item-target2-block4-group28","stomp","1",5176,5176,"Vowel","block4",28,"31_Vowel_block4_",5176,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,3190.625,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group28","mass","1",1262,1262,"Consonant","block4",28,"31_Consonant_block4_",1262,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-723.375,"close","0.5","0.5"
31,"Question","item-target2-block4-group28","sacks","1",2638,2638,"Vowel","block4",28,"31_Vowel_block4_",2638,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,652.625,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group28","thin","1",1361,1361,"Consonant","block4",28,"31_Consonant_block4_",1361,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-624.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group29","rack","1",1630,1630,"Vowel","block4",29,"31_Vowel_block4_",1630,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-355.375,"close","-0.5","0.5"
31,"Question","item-target1-block4-group29","forth","0",1597,1597,"Consonant","block4",29,"31_Consonant_block4_",1597,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-388.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group29","stamp","1",1469,1469,"Vowel","block4",29,"31_Vowel_block4_",1469,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-516.375,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group29","math","1",1272,1272,"Consonant","block4",29,"31_Consonant_block4_",1272,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-713.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group30","box","1",1563,1563,"Vowel","block4",30,"31_Vowel_block4_",1563,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-422.375,"close","-0.5","0.5"
31,"Question","item-target1-block4-group30","thick","1",1397,1397,"Consonant","block4",30,"31_Consonant_block4_",1397,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-588.375,"distant","0.5","0.5"
31,"Question","item-target1-block4-group30","thing","1",1146,1146,"Consonant","block4",30,"31_Consonant_block4_",1146,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-839.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group30","hat","1",1016,1016,"Vowel","block4",30,"31_Vowel_block4_",1016,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-969.375,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group31","faith","0",1650,1650,"Consonant","block4",31,"31_Consonant_block4_",1650,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-335.375,"close","0.5","0.5"
31,"Question","item-target2-block4-group31","socks","1",1264,1264,"Vowel","block4",31,"31_Vowel_block4_",1264,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-721.375,"close","-0.5","0.5"
31,"Question","item-target2-block4-group31","rat","1",1881,1881,"Vowel","block4",31,"31_Vowel_block4_",1881,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-104.375,"distant","-0.5","0.5"
31,"Question","item-target1-block4-group31","thin","0",1316,1316,"Consonant","block4",31,"31_Consonant_block4_",1316,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-669.375,"distant","0.5","0.5"
31,"Question","item-target1-block4-group32","mouse","0",1450,1450,"Consonant","block4",32,"31_Consonant_block4_",1450,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-535.375,"distant","0.5","0.5"
31,"Question","item-target2-block4-group32","top","1",835,835,"Vowel","block4",32,"31_Vowel_block4_",835,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-1150.375,"close","-0.5","0.5"
31,"Question","item-target2-block4-group32","lock","1",1248,1248,"Vowel","block4",32,"31_Vowel_block4_",1248,"filler","31_filler_block4_","31_Vowel_block4_",1985.375,-737.375,"close","-0.5","0.5"
31,"Question","item-target1-block4-group32","some","1",1543,1543,"Consonant","block4",32,"31_Consonant_block4_",1543,"filler","31_filler_block4_","31_Consonant_block4_",1985.375,-442.375,"close","0.5","0.5"
32,"Question","item-target1-block1-group1","thought","1",2934,2934,"Consonant","block1",1,"32_Consonant_block1_",2934,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,1438.75,"distant","0.5","0.5"
32,"Question","item-target2-block1-group1","black","1",1685,1685,"Vowel","block1",1,"32_Vowel_block1_",1685,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,189.75,"distant","-0.5","0.5"
32,"Question","item-target2-block1-group1","bottle","1",8729,8729,"Vowel","block1",1,"32_Vowel_block1_",NA,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,NA,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group1","think","1",1712,1712,"Consonant","block1",1,"32_Consonant_block1_",1712,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,216.75,"distant","0.5","0.5"
32,"Question","item-target1-block1-group2","theme","1",1009,1009,"Consonant","block1",2,"32_Consonant_block1_",1009,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-486.25,"distant","0.5","0.5"
32,"Question","item-target2-block1-group2","faster","1",1327,1327,"Vowel","block1",2,"32_Vowel_block1_",1327,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-168.25,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group2","worth","1",2162,2162,"Consonant","block1",2,"32_Consonant_block1_",2162,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,666.75,"distant","0.5","0.5"
32,"Question","item-target2-block1-group2","band","1",1338,1338,"Vowel","block1",2,"32_Vowel_block1_",1338,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-157.25,"close","-0.5","0.5"
32,"Question","item-target2-block1-group3","cop","1",2853,2853,"Vowel","block1",3,"32_Vowel_block1_",2853,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,1357.75,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group3","pass","1",1186,1186,"Consonant","block1",3,"32_Consonant_block1_",1186,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-309.25,"distant","0.5","0.5"
32,"Question","item-target2-block1-group3","pat","1",1418,1418,"Vowel","block1",3,"32_Vowel_block1_",1418,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-77.25,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group3","sigh","0",3296,3296,"Consonant","block1",3,"32_Consonant_block1_",3296,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,1800.75,"close","0.5","0.5"
32,"Question","item-target1-block1-group4","growth","0",2446,2446,"Consonant","block1",4,"32_Consonant_block1_",2446,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,950.75,"distant","0.5","0.5"
32,"Question","item-target2-block1-group4","bad","0",2164,2164,"Vowel","block1",4,"32_Vowel_block1_",2164,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,668.75,"distant","-0.5","0.5"
32,"Question","item-target2-block1-group4","map","0",1081,1081,"Vowel","block1",4,"32_Vowel_block1_",1081,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-414.25,"close","-0.5","0.5"
32,"Question","item-target1-block1-group4","myth","1",3128,3128,"Consonant","block1",4,"32_Consonant_block1_",3128,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,1632.75,"distant","0.5","0.5"
32,"Question","item-target2-block1-group5","foster","1",1486,1486,"Vowel","block1",5,"32_Vowel_block1_",1486,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-9.25,"close","-0.5","0.5"
32,"Question","item-target1-block1-group5","seem","1",1175,1175,"Consonant","block1",5,"32_Consonant_block1_",1175,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-320.25,"close","0.5","0.5"
32,"Question","item-target1-block1-group5","path","1",1701,1701,"Consonant","block1",5,"32_Consonant_block1_",1701,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,205.75,"distant","0.5","0.5"
32,"Question","item-target2-block1-group5","block","1",1161,1161,"Vowel","block1",5,"32_Vowel_block1_",1161,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-334.25,"close","-0.5","0.5"
32,"Question","item-target1-block1-group6","growth","1",1095,1095,"Consonant","block1",6,"32_Consonant_block1_",1095,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-400.25,"distant","0.5","0.5"
32,"Question","item-target2-block1-group6","bond","1",801,801,"Vowel","block1",6,"32_Vowel_block1_",801,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-694.25,"close","-0.5","0.5"
32,"Question","item-target2-block1-group6","bad","1",1360,1360,"Vowel","block1",6,"32_Vowel_block1_",1360,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-135.25,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group6","miss","1",752,752,"Consonant","block1",6,"32_Consonant_block1_",752,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-743.25,"close","0.5","0.5"
32,"Question","item-target1-block1-group7","sought","1",1720,1720,"Consonant","block1",7,"32_Consonant_block1_",1720,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,224.75,"close","0.5","0.5"
32,"Question","item-target2-block1-group7","cap","1",963,963,"Vowel","block1",7,"32_Vowel_block1_",963,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-532.25,"distant","-0.5","0.5"
32,"Question","item-target2-block1-group7","map","1",1085,1085,"Vowel","block1",7,"32_Vowel_block1_",1085,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-410.25,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group7","worth","0",7334,7334,"Consonant","block1",7,"32_Consonant_block1_",NA,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,NA,"distant","0.5","0.5"
32,"Question","item-target2-block1-group8","battle","1",764,764,"Vowel","block1",8,"32_Vowel_block1_",764,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,-731.25,"distant","-0.5","0.5"
32,"Question","item-target1-block1-group8","sigh","1",792,792,"Consonant","block1",8,"32_Consonant_block1_",792,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-703.25,"close","0.5","0.5"
32,"Question","item-target1-block1-group8","sink","1",916,916,"Consonant","block1",8,"32_Consonant_block1_",916,"filler","32_filler_block1_","32_Consonant_block1_",1495.25,-579.25,"distant","0.5","0.5"
32,"Question","item-target2-block1-group8","pot","1",1878,1878,"Vowel","block1",8,"32_Vowel_block1_",1878,"filler","32_filler_block1_","32_Vowel_block1_",1495.25,382.75,"close","-0.5","0.5"
32,"Question","item-target2-block2-group9","black","1",911,911,"Vowel","block2",9,"32_Vowel_block2_",911,"filler","32_filler_block2_","32_Vowel_block2_",1141.5,-230.5,"distant","-0.5","0.5"
32,"Question","item-target1-block2-group9","sink","1",645,645,"Consonant","block2",9,"32_Consonant_block2_",645,"filler","32_filler_block2_","32_Consonant_block2_",1141.5,-496.5,"distant","0.5","0.5"
